input,name,address,lat,long
"563 SUMMIT AVE, Jersey City, New Jersey 07306",563 Summit Ave,"563 Summit Ave, Jersey City, NJ 07306, USA",40.733617,-74.0596396
"28 JEFFERSON AVE, Jersey City, New Jersey 07306",28 Jefferson Ave,"28 Jefferson Ave, Jersey City, NJ 07306, USA",40.7367813,-74.05035749999999
"2684 JFK BLVD, Jersey City, New Jersey 07306",2684 John F. Kennedy Blvd,"2684 John F. Kennedy Blvd, Jersey City, NJ 07306, USA",40.7279981,-74.0699956
"131 OXFORD AVE APT, Jersey City, New Jersey 07304",131 Oxford Ave,"131 Oxford Ave, Jersey City, NJ 07304, USA",40.719522,-74.08104159999999
"2801 J F KENNEDY BLVD, Jersey City, New Jersey 07306",2801 John F. Kennedy Blvd,"2801 John F. Kennedy Blvd, Jersey City, NJ 07306, USA",40.7317229,-74.0679693
"232 VAN HORNE ST, Jersey City, New Jersey 07304",232 Van Horne St,"232 Van Horne St, Jersey City, NJ 07304, USA",40.7129457,-74.0629349
"100 WARREN ST, Jersey City, New Jersey 07302",100 Warren St,"100 Warren St, Jersey City, NJ 07302, USA",40.7116508,-74.0392154
"508 OCEAN AVE, Jersey City, New Jersey 07305",508 Ocean Ave,"508 Ocean Ave, Jersey City, NJ 07305, USA",40.7038009,-74.0801189
"92 TONNELE AVE, Jersey City, New Jersey 07306",92 Tonnelle Ave,"92 Tonnelle Ave, Jersey City, NJ 07306, USA",40.73401020000001,-74.0670744
"35 ROCK ST, Jersey City, New Jersey 07306",35 Rock St,"35 Rock St, Jersey City, NJ 07306, USA",40.7279404,-74.0630153
"291 GRANT ACE, Jersey City, New Jersey 07305",291 Grant Ave,"291 Grant Ave, Jersey City, NJ 07305, USA",40.7137031,-74.0886196
"192 LEMBECK AVE, Jersey City, New Jersey 07305",192 Lembeck Ave,"192 Lembeck Ave, Jersey City, NJ 07305, USA",40.6968876,-74.094749
"270 MARIN BLVD, Jersey City, New Jersey 07302",270 Marin Blvd,"270 Marin Blvd, Jersey City, NJ 07302, USA",40.7177961,-74.04014459999999
"270 MARIN BLVD, Jersey City, New Jersey 07302",270 Marin Blvd,"270 Marin Blvd, 270 County Rd 624, Jersey City, NJ 07302, USA",40.7176875,-74.0402481
"376 BALDWIN AVE, Jersey City, New Jersey 07306",376 Baldwin Ave,"376 Baldwin Ave, Jersey City, NJ 07306, USA",40.7334569,-74.0541322
"36 DUNCAN AVE, Jersey City, New Jersey 07304",36 Duncan Ave,"36 Duncan Ave, Jersey City, NJ 07304, USA",40.7246452,-74.0714571
"305 COLUMBIA AVE, Jersey City, New Jersey 07307",305 Columbia Ave,"305 Columbia Ave, Jersey City, NJ 07307, USA",40.7582477,-74.0505542
"131 JEFFERSON AVE, Jersey City, New Jersey 07306",131 Jefferson Ave,"131 Jefferson Ave, Jersey City, NJ 07306, USA",40.7386006,-74.05504189999999
"444WASHINGTON BLVD, Jersey City, New Jersey 07310",Avalon Cove,"444 Washington Blvd, Jersey City, NJ 07310, United States",40.7224587,-74.03543309999999
"630 BERGEN AVE, Jersey City, New Jersey 07304",630 Bergen Ave,"630 Bergen Ave, Jersey City, NJ 07304, USA",40.7215101,-74.0714112
"150 NEW YORK AVE, Jersey City, New Jersey 07307",150 New York Ave,"150 New York Ave, Jersey City, NJ 07307, USA",40.74115339999999,-74.04690830000001
"408 PALISADE AVE, Jersey City, New Jersey 07307",408 Palisade Ave,"408 Palisade Ave, Jersey City, NJ 07307, USA",40.7425289,-74.0450235
"252 HUTTON ST, Jersey City, New Jersey 07307",252 Hutton St,"252 Hutton St, Jersey City, NJ 07307, USA",40.747547,-74.0571154
"226 TERRACE AVE, Jersey City, New Jersey 07307",226 Terrace Ave,"226 Terrace Ave, Jersey City, NJ 07307, USA",40.754101,-74.0548665
"62 BEACON AVE, Jersey City, New Jersey 07306",62 Beacon Ave,"62 Beacon Ave, Jersey City, NJ 07306, USA",40.7361585,-74.0528343
"62 BEACON AVE, Jersey City, New Jersey 07306",62 Beacon Ave,"62 Beacon Ave, Jersey City, NJ 07306, USA",40.7361585,-74.0528343
"411 PALISADE AVE, Jersey City, New Jersey 07307",411 Palisade Ave,"411 Palisade Ave, Jersey City, NJ 07307, USA",40.7428363,-74.0453158
"119 HUTTON ST, Jersey City, New Jersey 07307",119 Hutton St,"119 Hutton St, Jersey City, NJ 07307, USA",40.7449069,-74.0512439
"483 LIBERTY AVE, Jersey City, New Jersey 07307",483 Liberty Ave,"483 Liberty Ave, Jersey City, NJ 07307, USA",40.753329,-74.0548665
"371 CATOR AVE, Jersey City, New Jersey 07305",371 Cator Ave,"371 Cator Ave, Jersey City, NJ 07305, USA",40.70410469999999,-74.09682219999999
"445 PALISADE AVE, Jersey City, New Jersey 07307",445 Palisade Ave,"445 Palisade Ave, Jersey City, NJ 07307, USA",40.7438919,-74.0446405
"625 SUMMIT AVE, Jersey City, New Jersey 07306",625 Summit Ave,"625 Summit Ave, Jersey City, NJ 07306, USA",40.735444,-74.0592278
"207 THORNE ST, Jersey City, New Jersey 07307",207 Thorne St,"207 Thorne St, Jersey City, NJ 07307, USA",40.7521672,-74.05719700000002
"46 MANHATTAN AVE, Jersey City, New Jersey 07307",46 Manhattan Ave,"46 Manhattan Ave, Jersey City, NJ 07307, USA",40.7424535,-74.0507311
"130 CHARLES ST, Jersey City, New Jersey 07307",130 Charles St,"130 Charles St, Jersey City, NJ 07307, USA",40.750295,-74.053383
"57 JEFFERSON AVE, Jersey City, New Jersey 07306",57 Jefferson Ave,"57 Jefferson Ave, Jersey City, NJ 07306, USA",40.7370247,-74.05174629999999
"270 OLD BERGEN RD, Jersey City, New Jersey 07305",270 Old Bergen Rd,"270 Old Bergen Rd, Jersey City, NJ 07305, USA",40.699199,-74.092063
"27 LAIDLAW AVE, Jersey City, New Jersey 07306",27 Laidlaw Ave,"27 Laidlaw Ave, Jersey City, NJ 07306, USA",40.7358151,-74.0511254
"265 MANHATTAH AVE, Jersey City, New Jersey 07307",265 Manhattan Ave,"265 Manhattan Ave, Jersey City, NJ 07307, USA",40.7463217,-74.0607411
"124 SAINT PAUL'S AVE, Jersey City, New Jersey 07306",124 St Pauls Ave,"124 St Pauls Ave, Jersey City, NJ 07306, USA",40.7364979,-74.0563756
"54 SPURCE ST, Jersey City, New Jersey 07306",54 Spruce St,"54 Spruce St, Jersey City, NJ 07306, USA",40.7422706,-74.0620605
"11 GARDNER AVE, Jersey City, New Jersey 07304",11 Gardner Ave,"11 Gardner Ave, Jersey City, NJ 07304, USA",40.7193924,-74.0680382
"182 CENTRAL AVE, Jersey City, New Jersey 07307",182 Central Ave,"182 Central Ave, Jersey City, NJ 07307, USA",40.7408177,-74.0526635
"38 ZABRISKIE ST, Jersey City, New Jersey 07307",38 Zabriskie St,"38 Zabriskie St, Jersey City, NJ 07307, USA",40.746186,-74.0512906
"12 STANDFORD PL, Jersey City, New Jersey 07307",12 Sanford Pl,"12 Sanford Pl, Jersey City, NJ 07307, USA",40.743543,-74.05472739999999
"46 LINCOLN ST, Jersey City, New Jersey 07307",46 Lincoln St,"46 Lincoln St, Jersey City, NJ 07307, USA",40.7475722,-74.0507358
"20 BENNETT ST, Jersey City, New Jersey 07304",20 Bennett St,"20 Bennett St, Jersey City, NJ 07304, USA",40.719761,-74.092145
"76 MANTHATTAN AVE, Jersey City, New Jersey 07307",76 Manhattan Ave,"76 Manhattan Ave, Jersey City, NJ 07307, USA",40.7432338,-74.0519741
"86 LAKE ST, Jersey City, New Jersey 07307",86 Lake St,"86 Lake St, Jersey City, NJ 07306, USA",40.74334650000001,-74.05853809999999
"30 ROMAINE AVE, Jersey City, New Jersey 07306",30 Romaine Ave,"30 Romaine Ave, Jersey City, NJ 07306, USA",40.7306725,-74.070241
"201 MONTAGOMERY ST, Jersey City, New Jersey 07302",201 Montgomery St,"201 Montgomery St, Jersey City, NJ 07302, USA",40.7173976,-74.0438314
"149 ESSEX ST, Jersey City, New Jersey 07302",149 Essex St,"149 Essex St, Jersey City, NJ 07302, USA",40.7130338,-74.0409366
"115 MORRIS ST, Jersey City, New Jersey 07302",115 Morris St,"115 Morris St, Jersey City, NJ 07302, USA",40.7136753,-74.03891700000001
"299 WEBSTER AVE, Jersey City, New Jersey 07307",299 Webster Ave,"299 Webster Ave, Jersey City, NJ 07307, USA",40.7488057,-74.0436217
"7-11 TONNELE AVE, Jersey City, New Jersey 07306",711 Tonnelle Ave,"711 Tonnelle Ave, Jersey City, NJ 07306, USA",40.7550961,-74.05628840000001
"64-70 BALDWIN AVE, Jersey City, New Jersey 07306",64 Baldwin Ave #70,"64 Baldwin Ave #70, Jersey City, NJ 07306, USA",40.7241739,-74.063585
"122A BALDWIN AVE, Jersey City, New Jersey 07306",122A Baldwin Ave,"122A Baldwin Ave, Jersey City, NJ 07306, USA",40.7262365,-74.062072
"20 MADISON AVE, Jersey City, New Jersey 07304",20 Madison Ave,"20 Madison Ave, Jersey City, NJ 07304, USA",40.7150329,-74.07293709999999
"239 WEGMAN PKWAY, Jersey City, New Jersey 07308",239 Wegman Pkwy,"239 Wegman Pkwy, Jersey City, NJ 07305, USA",40.7068308,-74.0860731
"5355 WRIGHT AVE, Jersey City, New Jersey 07306",Wright Ave,"Wright Ave, Jersey City, NJ 07306, USA",40.7348221,-74.0747502
"118 TONNELE AVE, Jersey City, New Jersey 07306",118 Tonnelle Ave,"118 Tonnelle Ave, Jersey City, NJ 07306, USA",40.73507130000001,-74.06696939999999
"66 ROMAINE AVE, Jersey City, New Jersey 07306",66 Romaine Ave,"66 Romaine Ave, Jersey City, NJ 07306, USA",40.7322022,-74.069391
"382 SIP AVE, Jersey City, New Jersey 07306",382 Sip Ave,"382 Sip Ave, Jersey City, NJ 07306, USA",40.734033,-74.0782059
"863 PAVONIA AVE, Jersey City, New Jersey 07306",863 Pavonia Ave,"863 Pavonia Ave, Jersey City, NJ 07306, USA",40.733633,-74.06836
"300 CENTRAL AVE, Jersey City, New Jersey 07307",300 Central Ave,"300 Central Ave, Jersey City, NJ 07307, USA",40.7450777,-74.04972810000001
"187 CONGRESS ST, Jersey City, New Jersey 07307",187 Congress St,"187 Congress St, Jersey City, NJ 07307, USA",40.7520985,-74.04923269999999
"2 MCADOO AVE, Jersey City, New Jersey 07305",2 McAdoo Ave,"2 McAdoo Ave, Jersey City, NJ 07305, USA",40.699381700000004,-74.0896983
"58 BOYD AVE, Jersey City, New Jersey 07304",58 Boyd Ave,"58 Boyd Ave, Jersey City, NJ 07304, USA",40.71655,-74.082075
"20 RIVER COURT, Jersey City, New Jersey 07310",20 River Ct,"20 River Ct, Jersey City, NJ 07310, USA",40.7275453,-74.0318101
"227 16TH ST, Jersey City, New Jersey 07310",227 16th St,"227 16th St, Jersey City, NJ 07310, USA",40.7329234,-74.0429012
"45 RIVER DERIVE SOUTH, Jersey City, New Jersey 07310",The James Monroe,"The James Monroe, 45 River Dr S, Jersey City, NJ 07310, USA",40.728265,-74.033484
"35 RIVER DRIVE SOUTH, Jersey City, New Jersey 07310",35 River Dr S,"35 River Dr S, Jersey City, NJ 07310, USA",40.7279065,-74.0324909
"30 NEWPORT PARKWAY, Jersey City, New Jersey 07310",Parkside East Building,"Parkside East Building, 30 Newport Pkwy, Jersey City, NJ 07310, USA",40.7297358,-74.0336447
"272 2ND ST, Jersey City, New Jersey 07302",272 2nd St,"272 2nd St, Jersey City, NJ 07302, USA",40.7227525,-74.04492979999999
"17 HOPKIN AVE, Jersey City, New Jersey 07306",17 Hopkins Ave,"17 Hopkins Ave, Jersey City, NJ 07306, USA",40.7342607,-74.05136139999999
"65 SUMMIT AVE, Jersey City, New Jersey 07304",65 Summit Ave,"65 Summit Ave, Jersey City, NJ 07304, USA",40.7174938,-74.0677165
"266 DWIGHT ST, Jersey City, New Jersey 07305",266 Dwight St,"266 Dwight St, Jersey City, NJ 07305, USA",40.706459,-74.087998
"266 GRANT AVE, Jersey City, New Jersey 07305",266 Grant Ave,"266 Grant Ave, Jersey City, NJ 07305, USA",40.71345,-74.08743299999999
"173 WINFIELD AVE, Jersey City, New Jersey 07305",173 Winfield Ave,"173 Winfield Ave, Jersey City, NJ 07305, USA",40.6948105,-74.0962715
"224 BAYVIEW AVE, Jersey City, New Jersey 07305",224 Bayview Ave,"224 Bayview Ave, Jersey City, NJ 07305, USA",40.708032,-74.083991
"123 SOUTH ST, Jersey City, New Jersey 07307",123 South St,"123 South St, Jersey City, NJ 07307, USA",40.7492933,-74.0478902
"335 1/2 WEBSTER AVENUE, Jersey City, New Jersey 07307",NA,NA,NA,NA
"151 WOODLAWN AVE, Jersey City, New Jersey 07305",151 Woodlawn Ave,"151 Woodlawn Ave, Jersey City, NJ 07305, USA",40.703108,-74.08657500000001
"78 BOSTWICK AVE, Jersey City, New Jersey 07305",78 Bostwick Ave,"78 Bostwick Ave, Jersey City, NJ 07305, USA",40.7078578,-74.0810253
"32 PINECREST RD, Jersey City, New Jersey 07305",32 Pinecrest Rd,"32 Pinecrest Rd, Jersey City, NJ 07305, USA",40.7014489,-74.1019039
"128 LAIDLAW AVE, Jersey City, New Jersey 07306",128 Laidlaw Ave,"128 Laidlaw Ave, Jersey City, NJ 07306, USA",40.7384153,-74.055281
"205 CONGRESS ST, Jersey City, New Jersey 07307",205 Congress St,"205 Congress St, Jersey City, NJ 07307, USA",40.7524492,-74.0501771
"370 DANFORTH AVE, Jersey City, New Jersey 07305",370 Danforth Ave,"370 Danforth Ave, Jersey City, NJ 07305, USA",40.70379310000001,-74.0970974
"570 NEWARK AVE, Jersey City, New Jersey 07306",570 Newark Ave,"570 Newark Ave, Jersey City, NJ 07306, USA",40.7318826,-74.0566564
"31 LAIDLAW AVE, Jersey City, New Jersey 07306",31 Laidlaw Ave,"31 Laidlaw Ave, Jersey City, NJ 07306, USA",40.73580219999999,-74.05134679999999
"109 RANDOLPH AVE, Jersey City, New Jersey 07305",109 Randolph Ave,"109 Randolph Ave, Jersey City, NJ 07305, USA",40.7077434,-74.0741877
"117 PROSPECT ST, Jersey City, New Jersey 07307",117 Prospect St,"117 Prospect St, Jersey City, NJ 07307, USA",40.7393582,-74.05231409999999
"128 LAIDLAW AVE, Jersey City, New Jersey 07306",128 Laidlaw Ave,"128 Laidlaw Ave, Jersey City, NJ 07306, USA",40.7384153,-74.055281
"314 ST PAUL'S AVE, Jersey City, New Jersey 07306",314 St Pauls Ave,"314 St Pauls Ave, Jersey City, NJ 07306, USA",40.7384453,-74.0660074
"207 SHEARWATER CT. W, Jersey City, New Jersey 07305",Shearwater Ct W,"Shearwater Ct W, Jersey City, NJ 07305, USA",40.6872167,-74.0729865
"13 IRVING ST, Jersey City, New Jersey 07307",13 Irving St,"13 Irving St, Jersey City, NJ 07307, USA",40.752913,-74.04539869999999
"270 MASIN BLVD, Jersey City, New Jersey 07302",Metropolis Towers Apartments,"280 Marin Blvd, Jersey City, NJ 07302, United States",40.7180304,-74.04152309999999
"100 CHRISTOPHER COLU DR, Jersey City, New Jersey 07302",100 Christopher Columbus Dr,"100 Christopher Columbus Dr, Jersey City, NJ 07302, USA",40.7195604,-74.0419187
"232 MONTAGOMERY ST, Jersey City, New Jersey 07302",232 Montgomery St,"232 Montgomery St, Jersey City, NJ 07302, USA",40.7180162,-74.0451326
"35 HUDSON ST, Jersey City, New Jersey 07302",35 Hudson St,"35 Hudson St, Jersey City, NJ 07302, USA",40.7133378,-74.0355594
"135 MONTGOMERY ST APRT, Jersey City, New Jersey 07302",Montgomery Towers,"135 Montgomery St #16f, Jersey City, NJ 07302, United States",40.7168408,-74.0406404
"1 INDEPENDENCE WAY, Jersey City, New Jersey 07305",1 Independence Way,"1 Independence Way, Jersey City, NJ 07305, USA",40.6884931,-74.07404509999999
"15 WARREN ST, Jersey City, New Jersey 07302",15 Warren St,"15 Warren St, Jersey City, NJ 07302, USA",40.7117198,-74.0403858
"123 TIDEWATER ST, Jersey City, New Jersey 07302",123 Tidewater St,"123 Tidewater St, Jersey City, NJ 07302, USA",40.7160835,-74.0462783
"208 SHEARWATER COURT WEST,, Jersey City, New Jersey 07305",208 Shearwater Ct W,"208 Shearwater Ct W, Jersey City, NJ 07305, USA",40.6867256,-74.0726471
